entrez	logFC	AveExpr	t	P.Value	adj.P.Val	B
21923	0.772253662211017	6.1137335967415	2.63555677099109	0.0300512994067554	0.0500148814588992	-5.01989211987214
14268	1.52237797462646	6.69642920308593	2.63388556746208	0.0301291700555831	0.0501385918511906	-5.01950102289897
110391	-0.409735460638445	3.56990318898742	-2.63188243598339	0.0302227791067928	0.050283146219397	-4.84861685253582
328092	-0.597709526236392	2.27205341895371	-2.6318256558435	0.0302254368511255	0.050283146219397	-4.63790722922317
19056	0.295589268255926	6.11876359940186	2.63179899658514	0.0302266847905517	0.050283146219397	-5.04155512066007
328108	-0.483996161849514	6.34560784777348	-2.63119511300677	0.0302549671448078	0.0503242848292864	-5.04586877525236
19881	0.632010193101122	1.38731359251087	2.63064982340319	0.0302805285552489	0.0503577698072776	-4.46949080118323
102058	-0.623528208417636	3.53380985522414	-2.63061400269369	0.0302822084870025	0.0503577698072776	-4.81619448094351
669393	-0.303435064898164	4.59023318967691	-2.6305230590099	0.0302864740228665	0.0503589511132649	-4.96302581551507
19682	-0.657429755345959	1.8033750904834	-2.63003854403432	0.0303092096112246	0.0503908396881452	-4.50169453754038
114255	-0.356797859169757	3.85347432817027	-2.62965480645612	0.0303272286636081	0.0504091400342774	-4.90329631793796
71766	0.299840354155017	6.529709986751	2.62965255596663	0.0303273343714869	0.0504091400342774	-5.03981391719051
227696	-0.663864740980739	3.39188969600228	-2.62924015607929	0.0303467115940217	0.0504354299811473	-4.80290155930151
19193	0.872768511193391	-0.399548493281076	2.62864711070706	0.0303745989105139	0.0504758556508012	-4.0464382683503
21346	-0.450304748627822	7.9708515204626	-2.62830952311663	0.0303904853049006	0.0504963313013392	-4.97483870311028
217716	0.513015993021657	3.35479071902043	2.62764528291492	0.0304217683190873	0.0505423819188214	-4.79883391564532
12562	1.67189287578643	2.54721460927134	2.62738572587106	0.0304340013465488	0.0505567760142915	-4.57370721766952
18591	0.860474488892424	6.49363330499212	2.62630383261996	0.0304850456096068	0.0506356321599531	-5.03313865799806
67900	-1.11640803003846	0.116043490960751	-2.6262276861388	0.0304886415341888	0.0506356674090497	-4.24954162743832
13353	0.453312105914655	3.94204008377372	2.62602593032503	0.0304981713030678	0.0506455564487638	-4.8940144124247
68323	-0.393638556575132	2.94184159937035	-2.62573474433656	0.0305119306021294	0.0506624659452776	-4.7598616300755
223775	-0.678458511268313	7.23848015404803	-2.62550365927039	0.0305228544923203	0.0506746640745098	-5.02718338524437
620678	0.334251812622242	8.20153143239185	2.62485318450491	0.0305536253132592	0.050719805761434	-4.98700592103604
79554	-0.690364084089537	3.32941752707141	-2.62470801612834	0.0305604968559626	0.0507252680999191	-4.79453957094717
12952	-0.707646087797685	5.59077959933491	-2.62437273289701	0.0305763735213083	0.0507456743912516	-5.02909090940494
71718	-0.418385645098129	4.17078234795485	-2.62337687226413	0.0306235802412408	0.0508180663211312	-4.94536835054469
52633	0.396861339132956	4.37366265197673	2.62227134079579	0.0306760729526528	0.0508992120621211	-4.95908675422541
18128	-0.653905016241869	7.39990158069629	-2.62177380029696	0.0306997271132181	0.050932494092145	-5.03796952597826
97863	-0.384333331257053	4.31370340242001	-2.62111459079274	0.0307310960888438	0.0509785661199757	-4.94544582273603
100504533	0.740209476141886	2.21286610430232	2.62067737974571	0.0307519191706996	0.051007135252103	-4.60373613897857
106039	-0.280595188674428	6.16154335369471	-2.61916262833335	0.0308241739409755	0.0511209956531926	-5.0640873287971
19009	-0.486919682158916	4.5634357205124	-2.61893761084284	0.0308349222350924	0.0511328346359265	-4.98426181003723
78885	-0.305676090800326	4.32816456107644	-2.61766543696223	0.0308957615893505	0.0512277259643157	-4.96539967988498
50935	0.737642115764719	4.80086606722826	2.61646598854066	0.0309532353342197	0.0513170152749557	-4.92213597463626
29813	0.645316400208604	4.25003901928095	2.61629369916644	0.0309614998606716	0.0513247098334012	-4.97974613691308
11350	0.380110418967644	7.50764231921463	2.61552607114477	0.0309983495200753	0.0513797824656994	-5.03690529964491
28081	0.316159882315232	5.18365874617146	2.61537558612772	0.0310055787418283	0.0513857520624778	-5.04144625055919
224650	0.371670418581006	6.07451704681964	2.61451825230036	0.031046797486867	0.0514480447357827	-5.06634976993559
239122	-0.484369318631359	3.08680949321949	-2.61308076203424	0.0311160345630155	0.0515567469394215	-4.77160630484434
66866	0.31991543614832	5.00676503264231	2.61170073127962	0.0311826524985916	0.0516610845195965	-5.03807174774325
18639	1.51572384707166	0.352678229922019	2.61141600657576	0.0311964150756519	0.0516778411351431	-4.23897157353936
71086	-0.591843631469298	2.0342129671078	-2.61122633757499	0.0312055864421107	0.051686989236728	-4.60305689553936
67943	0.429119922450553	5.55144745875903	2.61084962583034	0.0312238103518054	0.0517101620665424	-5.0618529286504
22758	-0.554214894095739	2.34235618176078	-2.61078623647268	0.0312268779609745	0.0517101620665424	-4.65173295184083
380773	-0.480196765959012	3.74150700722238	-2.61019648667593	0.0312554325563854	0.0517513970965751	-4.90897857679713
69091	0.486518868159506	5.5917235978549	2.60944146671998	0.0312920281600645	0.0518059348863152	-5.06830797293091
328918	0.527149193005661	1.40542181082668	2.60837481326827	0.0313438031517696	0.051885587430737	-4.43997870762465
71970	0.43431552468178	3.17486287002871	2.60735452878033	0.0313934092787333	0.0519616315065737	-4.82991843114369
11737	-0.300834936779891	6.43988288089403	-2.60625438190422	0.0314469881487206	0.052044232635428	-5.08083172997909
229504	0.365440836395304	6.03421465615805	2.60571849686481	0.031473120398063	0.0520813960792714	-5.07781811976745
102644	0.574864805146055	2.77764824120642	2.60558417648163	0.0314796739602292	0.0520861560152606	-4.82140031234112
20359	0.69420719463421	1.8508390513356	2.60533487322048	0.0314918412910159	0.0521002022760149	-4.53508848927821
68044	-0.534087729554992	0.924534661418187	-2.60431158447207	0.0315418335757347	0.0521768156721105	-4.42198719491551
104215	0.787618981195779	7.46859997390581	2.60402742669677	0.0315557303385327	0.0521937085760527	-5.0603879482484
320226	-0.701284123053962	2.98582233587239	-2.60391905901601	0.0315610317166629	0.0521963822844752	-4.74767996479677
66599	0.326584889482022	3.7025567679213	2.60370025082423	0.0315717386482395	0.0522079941574028	-4.92308411230302
229933	1.29474030818736	0.392221370741375	2.60352943479361	0.031580099759104	0.0522157246513024	-4.2743679099477
107338	-0.32210364125863	6.74346598430154	-2.60340842906576	0.0315860241209666	0.0522194247984934	-5.08017965906447
23939	-0.504474803846658	4.48842325350734	-2.60250299766707	0.0316303894798648	0.0522866690374938	-5.00675522373156
53978	0.513619838389798	2.72351953796329	2.6021322230883	0.0316485754705074	0.0523106267841001	-4.74602584251395
56397	0.317812970777815	8.21051366244747	2.60172521129394	0.0316685511383194	0.0523375366788349	-5.02707604224807
68961	-0.348006690204158	3.76715049728533	-2.60105109704342	0.0317016642027673	0.0523861494904571	-4.90324731880751
212285	-0.441409309234517	5.82601805320657	-2.6009365329872	0.0317072951993309	0.0523893428786332	-5.09266121499331
56738	-0.38937859564253	4.39485831585438	-2.60028238171644	0.0317394672881246	0.052436383734113	-4.99908169614234
28135	-0.318820620429121	4.77734643961002	-2.59983789885782	0.0317613465979434	0.0524664110273899	-5.03099507343691
